"reserve_id","hotel_id","customer_id","reserve_datetime","checkin_date","checkin_time","checkout_date","people_num","total_price"
r2360,h_198,c_593,2016-12-24 23:22:54,2017-01-14,12:00:00,2017-01-17,2,115800
r2361,h_10,c_593,2017-01-21 19:01:49,2017-02-15,11:00:00,2017-02-17,1,11200
r2362,h_249,c_593,2017-06-02 07:09:51,2017-06-10,11:30:00,2017-06-12,2,194800
r2363,h_32,c_593,2017-08-24 19:45:36,2017-08-24,09:30:00,2017-08-25,2,28600
r2364,h_179,c_593,2017-09-12 22:39:09,2017-10-03,11:30:00,2017-10-06,2,33600
r2365,h_60,c_594,2016-01-05 22:39:32,2016-01-20,11:30:00,2016-01-23,2,70200
r2366,h_74,c_594,2016-07-02 14:41:59,2016-07-12,11:00:00,2016-07-15,1,14400
r2367,h_139,c_595,2016-05-12 19:51:30,2016-05-12,10:00:00,2016-05-14,2,63200
r2368,h_282,c_595,2016-10-04 12:30:41,2016-10-10,09:30:00,2016-10-11,4,84400
r2369,h_106,c_596,2016-03-09 17:45:06,2016-03-20,09:00:00,2016-03-22,3,133200
r2370,h_234,c_597,2016-04-13 16:43:57,2016-04-17,10:00:00,2016-04-18,4,22400
r2371,h_159,c_597,2016-06-03 03:03:00,2016-06-23,09:00:00,2016-06-24,2,129400
r2372,h_194,c_597,2016-09-21 08:18:10,2016-10-02,09:00:00,2016-10-04,4,79200
r2373,h_216,c_598,2016-06-29 04:22:45,2016-07-28,12:00:00,2016-07-29,2,38600
r2374,h_237,c_598,2017-01-20 20:26:26,2017-02-17,09:00:00,2017-02-19,3,61800
r2375,h_118,c_598,2017-07-01 23:17:31,2017-07-12,09:30:00,2017-07-14,3,64800
r2376,h_119,c_598,2017-11-15 11:45:44,2017-11-20,09:30:00,2017-11-21,3,19800
r2377,h_139,c_599,2016-02-14 23:54:39,2016-02-22,11:00:00,2016-02-23,1,15800
r2378,h_114,c_599,2016-03-31 18:43:17,2016-04-12,09:30:00,2016-04-13,1,19200
r2379,h_105,c_599,2016-05-12 11:40:34,2016-06-04,09:30:00,2016-06-07,2,61800
r2380,h_51,c_599,2016-08-20 17:23:49,2016-09-16,10:30:00,2016-09-17,3,40200
r2381,h_227,c_599,2016-11-03 07:16:29,2016-11-17,09:00:00,2016-11-20,2,47400
r2382,h_210,c_599,2017-05-08 11:18:17,2017-05-27,12:30:00,2017-05-29,2,38800
r2383,h_11,c_599,2017-11-04 03:17:32,2017-11-22,10:00:00,2017-11-25,2,224400
r2384,h_15,c_599,2017-11-29 23:41:20,2017-12-26,11:30:00,2017-12-29,4,51600
r2385,h_38,c_600,2016-05-09 09:13:55,2016-05-23,09:00:00,2016-05-25,1,112000
r2386,h_196,c_600,2016-08-28 14:25:14,2016-09-26,10:00:00,2016-09-29,1,70500
r2387,h_277,c_600,2017-03-12 18:41:12,2017-03-23,12:30:00,2017-03-25,4,104800
r2388,h_143,c_600,2017-06-30 12:36:55,2017-07-12,12:00:00,2017-07-15,4,237600
r2389,h_186,c_600,2017-10-28 10:00:57,2017-10-31,11:00:00,2017-11-01,3,22800
r2390,h_252,c_600,2017-12-23 15:37:52,2017-12-23,10:30:00,2017-12-25,2,88800
r2391,h_48,c_601,2016-04-26 06:42:42,2016-05-25,09:30:00,2016-05-26,3,135000
r2392,h_116,c_601,2016-10-13 04:45:54,2016-10-14,09:30:00,2016-10-15,1,13400
r2393,h_288,c_601,2016-11-02 19:49:11,2016-11-04,12:00:00,2016-11-06,1,36200
r2394,h_110,c_601,2017-03-29 21:43:02,2017-04-19,09:30:00,2017-04-20,3,79200
r2395,h_52,c_601,2017-05-29 07:57:12,2017-06-12,11:30:00,2017-06-13,1,27100
r2396,h_93,c_601,2017-08-04 13:39:12,2017-08-27,09:00:00,2017-08-29,2,39200
r2397,h_61,c_601,2017-10-29 01:55:04,2017-10-30,10:00:00,2017-11-01,2,299200
r2398,h_87,c_601,2017-12-10 05:23:30,2017-12-18,12:00:00,2017-12-20,2,24800
r2399,h_168,c_602,2016-04-26 16:53:27,2016-05-10,09:30:00,2016-05-11,3,39900
r2400,h_230,c_602,2016-08-05 21:04:49,2016-08-21,12:00:00,2016-08-22,3,52200
r2401,h_171,c_602,2016-12-10 10:04:22,2016-12-30,12:30:00,2017-01-01,3,153000
r2402,h_241,c_602,2017-06-01 08:55:59,2017-06-26,11:30:00,2017-06-27,4,24000
r2403,h_47,c_602,2017-08-05 14:35:19,2017-08-15,10:00:00,2017-08-16,4,46400
r2404,h_171,c_602,2018-02-01 13:37:42,2018-02-03,12:00:00,2018-02-05,4,204000
r2405,h_250,c_602,2018-07-17 15:39:43,2018-07-21,09:00:00,2018-07-23,2,103200
r2406,h_60,c_602,2018-09-04 01:34:47,2018-09-22,12:30:00,2018-09-23,4,46800
r2407,h_262,c_603,2016-01-05 16:46:38,2016-01-25,10:00:00,2016-01-28,2,114000
r2408,h_97,c_603,2016-05-10 11:59:45,2016-06-03,12:30:00,2016-06-05,3,125400
r2409,h_63,c_603,2016-11-20 07:02:30,2016-11-27,10:30:00,2016-11-29,3,89400
r2410,h_86,c_603,2017-01-18 23:17:45,2017-02-14,09:00:00,2017-02-15,4,85600
r2411,h_280,c_603,2017-03-12 17:26:07,2017-03-16,09:30:00,2017-03-19,2,37800
r2412,h_62,c_603,2017-06-05 11:55:44,2017-06-12,10:30:00,2017-06-14,1,93600
r2413,h_191,c_606,2016-04-26 23:22:00,2016-05-08,10:00:00,2016-05-09,2,82600
r2414,h_28,c_606,2016-06-25 08:03:35,2016-07-01,11:30:00,2016-07-02,4,22800
r2415,h_187,c_606,2016-08-09 15:32:41,2016-08-25,12:30:00,2016-08-28,1,54900
r2416,h_187,c_606,2017-01-28 20:09:11,2017-02-14,11:30:00,2017-02-15,1,18300
r2417,h_85,c_606,2017-06-11 22:33:53,2017-06-17,12:00:00,2017-06-18,3,64500
r2418,h_181,c_606,2017-11-09 06:54:05,2017-11-23,12:30:00,2017-11-24,3,25200
r2419,h_165,c_606,2018-04-04 17:37:37,2018-04-22,11:00:00,2018-04-25,3,160200
r2420,h_133,c_606,2018-07-22 20:37:28,2018-07-25,09:30:00,2018-07-27,3,75600
r2421,h_283,c_607,2016-02-23 05:44:40,2016-02-24,09:00:00,2016-02-25,3,60900
r2422,h_204,c_607,2016-06-02 03:38:15,2016-06-12,10:30:00,2016-06-14,3,72600
r2423,h_258,c_607,2016-07-07 07:44:23,2016-07-12,12:00:00,2016-07-14,1,14800
r2424,h_120,c_607,2016-12-11 01:22:19,2016-12-28,12:30:00,2016-12-29,1,43400
r2425,h_73,c_607,2017-06-07 23:38:42,2017-07-07,11:30:00,2017-07-08,2,39800
r2426,h_243,c_607,2018-01-04 14:32:12,2018-01-30,09:30:00,2018-02-02,2,166200
r2427,h_92,c_607,2018-07-18 14:29:39,2018-08-10,12:30:00,2018-08-12,4,275200
r2428,h_210,c_608,2016-02-27 08:18:19,2016-02-29,09:00:00,2016-03-01,3,29100
r2429,h_116,c_608,2016-06-30 03:49:19,2016-07-14,11:00:00,2016-07-17,2,80400
r2430,h_252,c_608,2016-11-04 08:52:53,2016-11-26,12:30:00,2016-11-27,2,44400
r2431,h_229,c_608,2016-12-24 12:08:44,2017-01-01,12:00:00,2017-01-03,1,14800
r2432,h_255,c_608,2017-02-13 15:34:55,2017-03-15,11:00:00,2017-03-18,3,346500
r2433,h_292,c_608,2017-08-10 15:41:56,2017-08-10,11:00:00,2017-08-13,4,109200
r2434,h_299,c_608,2017-08-27 08:02:44,2017-09-19,11:30:00,2017-09-21,3,145200
r2435,h_193,c_609,2016-03-09 11:03:52,2016-03-15,12:30:00,2016-03-18,1,175500
r2436,h_159,c_609,2016-06-08 18:04:25,2016-07-02,10:30:00,2016-07-05,1,194100
r2437,h_3,c_609,2017-01-01 21:58:41,2017-01-28,10:30:00,2017-01-30,1,82600
r2438,h_210,c_609,2017-03-04 01:20:23,2017-03-29,09:30:00,2017-04-01,3,87300
r2439,h_237,c_609,2017-08-16 15:05:40,2017-09-06,09:00:00,2017-09-08,2,41200
r2440,h_44,c_609,2018-03-06 22:18:18,2018-03-08,12:00:00,2018-03-09,1,4900
r2441,h_287,c_609,2018-03-11 14:07:21,2018-03-25,11:30:00,2018-03-28,4,174000
r2442,h_290,c_609,2018-08-19 07:26:31,2018-08-21,12:30:00,2018-08-24,4,190800
r2443,h_151,c_610,2016-05-18 08:55:24,2016-05-18,11:00:00,2016-05-21,2,249000
r2444,h_129,c_611,2016-01-01 11:25:41,2016-01-26,12:30:00,2016-01-27,2,16000
r2445,h_267,c_611,2016-01-31 19:51:01,2016-02-21,09:00:00,2016-02-22,2,19600
r2446,h_75,c_611,2016-07-03 07:30:33,2016-07-29,10:30:00,2016-08-01,1,24300
r2447,h_97,c_611,2016-11-30 12:29:28,2016-12-30,09:00:00,2016-12-31,4,83600
r2448,h_227,c_611,2017-04-02 00:03:21,2017-04-22,11:00:00,2017-04-24,4,63200
r2449,h_189,c_611,2017-09-16 18:40:51,2017-09-17,11:30:00,2017-09-18,4,32000
r2450,h_49,c_611,2017-12-30 12:22:42,2017-12-31,09:00:00,2018-01-02,2,61200
r2451,h_143,c_612,2016-06-23 02:51:57,2016-06-30,11:00:00,2016-07-03,1,59400
r2452,h_141,c_612,2016-07-13 19:24:47,2016-08-01,09:00:00,2016-08-03,3,106200
r2453,h_95,c_613,2016-06-27 18:48:14,2016-07-16,11:30:00,2016-07-19,4,518400
r2454,h_250,c_613,2016-10-12 13:51:53,2016-10-28,11:00:00,2016-10-29,4,103200
r2455,h_163,c_614,2016-05-29 01:16:06,2016-06-09,12:00:00,2016-06-11,2,85600
r2456,h_288,c_614,2016-11-07 05:50:36,2016-11-08,09:30:00,2016-11-10,3,108600
r2457,h_206,c_614,2017-01-18 08:29:43,2017-01-31,09:00:00,2017-02-02,1,48400
r2458,h_43,c_614,2017-04-19 13:03:02,2017-04-23,12:00:00,2017-04-26,3,162900
r2459,h_70,c_614,2017-06-15 06:10:09,2017-06-29,12:00:00,2017-07-02,4,93600
r2460,h_120,c_615,2016-03-14 15:27:03,2016-03-22,10:30:00,2016-03-23,2,86800
r2461,h_60,c_616,2016-02-10 03:25:36,2016-02-24,10:30:00,2016-02-27,1,35100
r2462,h_276,c_616,2016-08-12 00:24:25,2016-09-01,12:30:00,2016-09-03,1,79000
r2463,h_249,c_616,2017-01-05 07:06:25,2017-02-04,12:00:00,2017-02-06,4,389600
r2464,h_153,c_616,2017-07-31 06:07:48,2017-08-13,09:00:00,2017-08-15,4,112800
r2465,h_260,c_616,2017-10-08 09:48:07,2017-10-13,09:00:00,2017-10-15,3,246000
r2466,h_46,c_617,2016-05-24 02:36:09,2016-05-28,09:30:00,2016-05-30,1,37000
r2467,h_168,c_617,2016-09-17 00:55:16,2016-09-26,09:00:00,2016-09-29,2,79800
r2468,h_56,c_617,2016-11-29 00:49:32,2016-12-05,09:00:00,2016-12-08,3,287100
r2469,h_14,c_617,2017-03-05 17:56:54,2017-03-31,09:00:00,2017-04-01,1,7700
r2470,h_259,c_618,2016-04-20 05:26:27,2016-05-08,10:30:00,2016-05-09,3,175200
r2471,h_18,c_619,2016-06-15 10:25:20,2016-06-24,12:00:00,2016-06-25,3,83400
r2472,h_159,c_619,2016-08-24 11:23:35,2016-09-11,11:30:00,2016-09-12,3,194100
r2473,h_65,c_619,2017-03-04 17:12:12,2017-03-27,11:00:00,2017-03-28,2,16800
r2474,h_168,c_619,2017-05-02 04:56:05,2017-05-14,09:30:00,2017-05-16,3,79800
r2475,h_284,c_620,2016-06-27 23:52:26,2016-07-03,10:00:00,2016-07-05,3,60000
r2476,h_207,c_620,2016-09-16 00:59:40,2016-10-14,12:30:00,2016-10-17,2,52800
r2477,h_65,c_620,2017-02-07 11:08:26,2017-02-07,11:00:00,2017-02-08,2,16800
r2478,h_212,c_620,2017-03-01 09:49:55,2017-03-31,11:00:00,2017-04-03,1,36900
r2479,h_199,c_621,2016-05-18 13:19:28,2016-06-16,09:30:00,2016-06-18,2,72800
r2480,h_292,c_621,2016-12-06 05:20:36,2016-12-28,11:30:00,2016-12-31,4,109200
r2481,h_274,c_621,2017-03-12 13:04:04,2017-03-24,09:00:00,2017-03-25,4,62800
r2482,h_268,c_621,2017-07-17 07:56:43,2017-08-05,11:00:00,2017-08-06,4,81600
r2483,h_223,c_621,2017-08-24 06:19:57,2017-09-05,09:00:00,2017-09-08,2,411000
r2484,h_249,c_621,2017-11-10 09:54:35,2017-11-11,11:00:00,2017-11-14,3,438300
r2485,h_234,c_621,2018-01-07 22:37:07,2018-01-08,12:30:00,2018-01-09,4,22400
r2486,h_164,c_621,2018-01-17 04:16:11,2018-02-03,10:00:00,2018-02-06,1,38100
r2487,h_125,c_622,2016-01-21 07:09:31,2016-01-23,11:30:00,2016-01-25,4,86400
r2488,h_285,c_622,2016-04-01 15:26:37,2016-04-11,12:30:00,2016-04-14,2,71400
r2489,h_87,c_622,2016-06-20 18:30:44,2016-07-14,12:30:00,2016-07-17,3,55800
r2490,h_191,c_623,2016-04-13 12:19:21,2016-04-20,09:00:00,2016-04-22,2,165200
r2491,h_263,c_623,2016-04-27 07:54:24,2016-05-08,11:30:00,2016-05-09,4,91600
r2492,h_96,c_623,2016-10-15 16:25:29,2016-10-15,09:30:00,2016-10-17,3,44400
r2493,h_299,c_623,2017-04-13 10:19:21,2017-04-15,12:00:00,2017-04-17,1,48400
r2494,h_16,c_623,2017-09-19 01:54:44,2017-10-18,09:30:00,2017-10-19,2,45400
r2495,h_109,c_623,2018-02-05 02:12:31,2018-02-26,11:30:00,2018-02-27,3,31500
r2496,h_2,c_624,2016-03-17 14:01:12,2016-04-03,11:00:00,2016-04-04,1,26400
r2497,h_273,c_624,2016-09-21 06:32:11,2016-10-09,09:00:00,2016-10-12,2,269400
r2498,h_287,c_624,2017-01-21 10:22:54,2017-02-18,10:00:00,2017-02-21,3,130500
r2499,h_238,c_624,2017-05-11 00:15:05,2017-05-30,10:00:00,2017-05-31,2,17600
r2500,h_82,c_624,2017-06-04 20:48:18,2017-06-27,11:30:00,2017-06-28,2,25400
r2501,h_254,c_625,2016-06-14 12:18:51,2016-07-11,10:30:00,2016-07-12,4,20000
r2502,h_72,c_625,2016-09-10 09:03:24,2016-09-27,10:00:00,2016-09-28,4,38800
r2503,h_191,c_625,2016-10-19 19:14:37,2016-11-04,09:00:00,2016-11-05,2,82600
r2504,h_179,c_625,2017-01-28 12:07:42,2017-02-18,12:30:00,2017-02-21,3,50400
r2505,h_116,c_625,2017-03-03 00:00:59,2017-03-16,09:30:00,2017-03-19,3,120600
r2506,h_269,c_626,2016-02-16 21:06:41,2016-02-22,10:00:00,2016-02-23,1,67600
r2507,h_43,c_626,2016-07-31 18:41:02,2016-08-28,11:00:00,2016-08-30,4,144800
r2508,h_128,c_626,2016-09-04 18:31:05,2016-09-10,09:00:00,2016-09-13,3,82800
r2509,h_160,c_626,2017-03-03 15:17:32,2017-03-23,11:30:00,2017-03-25,2,49600
r2510,h_83,c_627,2016-05-27 05:20:12,2016-06-11,10:30:00,2016-06-14,1,186600
r2511,h_68,c_628,2016-01-07 16:39:22,2016-01-18,12:00:00,2016-01-21,4,103200
r2512,h_247,c_628,2016-04-24 07:19:28,2016-05-03,09:00:00,2016-05-05,4,569600
r2513,h_157,c_628,2016-05-31 14:23:51,2016-06-02,10:00:00,2016-06-05,1,103800
r2514,h_299,c_628,2016-11-26 08:35:56,2016-12-03,11:30:00,2016-12-06,3,217800
r2515,h_40,c_628,2017-01-02 17:59:02,2017-01-24,09:00:00,2017-01-25,3,26700
r2516,h_205,c_628,2017-01-31 09:19:22,2017-02-06,09:30:00,2017-02-09,1,21300
r2517,h_11,c_628,2017-05-19 16:18:36,2017-06-10,10:00:00,2017-06-13,2,224400
r2518,h_174,c_629,2016-02-20 03:07:46,2016-03-20,11:00:00,2016-03-22,4,176000
r2519,h_14,c_629,2016-06-27 18:47:02,2016-07-25,12:30:00,2016-07-27,1,15400
r2520,h_13,c_629,2016-10-27 00:18:51,2016-10-27,09:30:00,2016-10-30,3,42300
r2521,h_228,c_630,2016-01-29 15:01:36,2016-02-16,11:30:00,2016-02-18,1,15400
r2522,h_181,c_630,2016-06-19 01:20:30,2016-07-14,09:30:00,2016-07-15,3,25200
r2523,h_175,c_631,2016-05-20 02:46:22,2016-05-24,09:00:00,2016-05-26,4,152000
r2524,h_203,c_631,2016-09-14 10:45:15,2016-10-12,10:30:00,2016-10-14,3,167400
r2525,h_261,c_631,2017-01-03 14:03:25,2017-02-01,09:30:00,2017-02-03,2,41200
r2526,h_23,c_631,2017-05-12 03:13:14,2017-06-08,12:30:00,2017-06-10,2,260400
r2527,h_45,c_631,2017-10-14 01:19:43,2017-10-28,11:00:00,2017-10-31,1,30000
r2528,h_199,c_631,2017-12-23 04:59:21,2018-01-07,09:00:00,2018-01-10,4,218400
r2529,h_292,c_632,2016-01-08 20:26:22,2016-02-04,10:00:00,2016-02-06,3,54600
r2530,h_174,c_632,2016-02-18 16:04:37,2016-02-20,10:00:00,2016-02-23,2,132000
r2531,h_277,c_632,2016-08-17 02:55:09,2016-09-01,11:00:00,2016-09-03,4,104800
r2532,h_162,c_632,2016-12-24 06:56:51,2017-01-16,09:30:00,2017-01-19,1,31500
r2533,h_1,c_632,2017-02-07 21:36:39,2017-02-08,12:30:00,2017-02-09,4,104400
r2534,h_4,c_632,2017-07-03 06:05:13,2017-08-01,10:00:00,2017-08-04,1,15600
r2535,h_85,c_632,2017-11-26 10:35:47,2017-12-03,09:30:00,2017-12-04,3,64500
r2536,h_38,c_633,2016-06-20 23:52:03,2016-07-04,10:30:00,2016-07-06,2,224000
r2537,h_246,c_633,2016-11-16 05:37:43,2016-11-21,10:00:00,2016-11-23,2,155200
r2538,h_4,c_633,2016-11-24 08:59:18,2016-12-13,10:30:00,2016-12-15,1,10400
r2539,h_5,c_633,2017-01-17 03:41:34,2017-02-09,12:30:00,2017-02-12,2,81000
r2540,h_164,c_633,2017-04-11 04:30:48,2017-05-09,11:30:00,2017-05-10,3,38100
r2541,h_298,c_633,2017-06-27 14:27:21,2017-07-25,09:00:00,2017-07-26,3,29400
r2542,h_101,c_633,2017-08-27 12:36:44,2017-09-01,10:30:00,2017-09-04,1,42000
r2543,h_11,c_635,2016-05-20 12:43:21,2016-06-16,11:00:00,2016-06-19,4,448800
r2544,h_149,c_636,2016-04-08 23:05:34,2016-04-11,11:30:00,2016-04-14,4,307200
r2545,h_94,c_636,2016-04-22 19:12:27,2016-05-18,10:00:00,2016-05-21,4,188400
r2546,h_142,c_638,2016-02-25 11:19:04,2016-02-27,09:30:00,2016-03-01,4,111600
r2547,h_68,c_638,2016-03-06 08:22:54,2016-03-06,09:00:00,2016-03-07,2,17200
r2548,h_92,c_638,2016-06-17 04:42:24,2016-06-18,10:30:00,2016-06-20,1,68800
r2549,h_130,c_638,2016-08-16 11:57:29,2016-08-24,10:30:00,2016-08-27,4,302400
r2550,h_188,c_638,2016-12-12 04:38:04,2016-12-15,09:00:00,2016-12-17,3,355200
r2551,h_181,c_638,2017-02-21 00:29:51,2017-02-27,11:30:00,2017-03-01,1,16800
r2552,h_137,c_638,2017-06-28 06:11:05,2017-07-16,12:00:00,2017-07-17,3,18600
r2553,h_106,c_638,2017-09-26 22:12:14,2017-10-01,12:00:00,2017-10-02,3,66600
r2554,h_151,c_639,2016-04-06 18:51:35,2016-05-01,12:30:00,2016-05-03,2,166000
r2555,h_56,c_639,2016-06-24 11:50:06,2016-06-29,09:30:00,2016-06-30,3,95700
r2556,h_193,c_639,2016-09-11 17:36:25,2016-10-11,10:30:00,2016-10-14,4,702000
r2557,h_91,c_639,2016-10-26 07:27:19,2016-11-21,10:30:00,2016-11-23,3,276000
r2558,h_173,c_639,2016-12-03 13:48:47,2016-12-22,09:00:00,2016-12-24,1,80000
r2559,h_252,c_639,2017-05-30 13:57:49,2017-06-27,12:30:00,2017-06-28,3,66600
r2560,h_37,c_639,2017-11-29 14:45:18,2017-12-25,10:30:00,2017-12-27,1,50200
r2561,h_55,c_641,2016-03-27 01:15:52,2016-04-10,12:30:00,2016-04-12,3,85200
r2562,h_199,c_642,2016-03-26 21:19:56,2016-04-11,09:00:00,2016-04-14,3,163800
r2563,h_261,c_642,2016-05-18 06:40:20,2016-05-27,12:00:00,2016-05-30,3,92700
r2564,h_97,c_642,2016-10-13 19:51:20,2016-10-25,11:00:00,2016-10-28,2,125400
r2565,h_155,c_642,2016-10-30 04:43:57,2016-11-16,11:30:00,2016-11-18,2,96400
r2566,h_142,c_642,2017-01-17 21:08:18,2017-01-17,09:30:00,2017-01-19,2,37200
r2567,h_67,c_642,2017-06-22 19:13:36,2017-07-13,11:30:00,2017-07-16,2,190800
r2568,h_156,c_642,2017-07-31 01:25:14,2017-08-02,09:30:00,2017-08-03,4,73600
r2569,h_224,c_643,2016-05-10 17:09:16,2016-05-15,09:00:00,2016-05-18,1,12000
r2570,h_298,c_643,2016-06-29 07:52:56,2016-07-13,11:00:00,2016-07-16,2,58800
r2571,h_131,c_643,2016-11-30 15:37:03,2016-12-08,10:00:00,2016-12-10,1,27800
r2572,h_161,c_645,2016-04-24 13:45:16,2016-05-10,12:00:00,2016-05-13,3,401400
r2573,h_151,c_645,2016-11-05 11:45:02,2016-12-01,12:00:00,2016-12-03,1,83000
r2574,h_151,c_645,2017-02-08 18:35:00,2017-02-26,10:30:00,2017-02-28,4,332000
r2575,h_13,c_645,2017-08-01 05:53:13,2017-08-23,12:30:00,2017-08-24,2,9400
r2576,h_24,c_645,2017-11-05 17:27:18,2017-11-28,10:30:00,2017-11-29,1,4600
r2577,h_290,c_645,2018-01-08 10:58:08,2018-01-12,11:30:00,2018-01-13,3,47700
r2578,h_115,c_646,2016-02-28 05:42:22,2016-03-09,09:00:00,2016-03-10,4,164000
r2579,h_9,c_646,2016-03-30 08:53:05,2016-04-10,12:30:00,2016-04-12,4,251200
r2580,h_290,c_646,2016-08-13 17:28:42,2016-09-11,11:30:00,2016-09-12,2,31800
r2581,h_31,c_646,2017-02-25 02:36:24,2017-03-09,12:30:00,2017-03-11,1,35200
r2582,h_188,c_646,2017-05-22 07:06:48,2017-06-19,11:30:00,2017-06-21,3,355200
r2583,h_211,c_646,2017-11-17 15:13:04,2017-11-30,12:30:00,2017-12-03,3,94500
r2584,h_142,c_646,2018-03-12 13:24:09,2018-03-29,11:00:00,2018-04-01,4,111600
r2585,h_146,c_647,2016-04-07 13:22:42,2016-05-01,11:30:00,2016-05-03,2,170400
r2586,h_154,c_647,2016-05-31 17:51:06,2016-06-17,10:00:00,2016-06-18,3,29100
r2587,h_121,c_647,2016-12-08 11:03:21,2016-12-08,11:30:00,2016-12-09,3,69000
r2588,h_197,c_647,2017-02-17 18:37:54,2017-03-16,11:00:00,2017-03-18,3,24000
r2589,h_22,c_647,2017-09-09 21:03:49,2017-10-04,11:30:00,2017-10-05,1,10700
r2590,h_202,c_647,2017-12-18 09:36:42,2018-01-09,12:00:00,2018-01-10,4,58000
r2591,h_204,c_647,2018-06-27 15:30:23,2018-07-13,12:00:00,2018-07-14,4,48400
r2592,h_289,c_647,2018-10-08 03:26:17,2018-10-20,09:00:00,2018-10-22,1,40200
r2593,h_175,c_648,2016-06-02 07:10:18,2016-06-16,11:00:00,2016-06-19,4,228000
r2594,h_222,c_648,2016-07-01 22:23:29,2016-07-05,11:00:00,2016-07-06,4,80000
r2595,h_34,c_648,2016-12-18 19:00:05,2017-01-07,10:00:00,2017-01-09,4,68000
r2596,h_4,c_648,2017-05-28 07:06:23,2017-06-20,09:00:00,2017-06-22,1,10400
r2597,h_76,c_648,2017-07-07 20:22:11,2017-07-13,12:00:00,2017-07-14,1,9200
r2598,h_101,c_648,2017-09-03 08:57:38,2017-09-07,09:00:00,2017-09-09,1,28000
r2599,h_231,c_649,2016-02-15 09:19:01,2016-02-20,11:30:00,2016-02-22,3,87600
r2600,h_270,c_649,2016-07-25 14:59:32,2016-08-22,09:30:00,2016-08-25,2,49800
r2601,h_131,c_649,2016-11-01 08:19:53,2016-11-25,09:00:00,2016-11-26,3,41700
r2602,h_256,c_650,2016-05-10 00:42:56,2016-05-12,11:00:00,2016-05-14,1,69000
r2603,h_299,c_650,2016-10-20 21:56:25,2016-10-26,11:00:00,2016-10-27,4,96800
r2604,h_181,c_650,2017-01-16 04:31:37,2017-02-05,10:00:00,2017-02-08,4,100800
r2605,h_173,c_650,2017-06-27 04:47:20,2017-07-10,10:30:00,2017-07-11,4,160000
r2606,h_19,c_650,2017-07-30 18:19:16,2017-08-26,12:00:00,2017-08-29,4,144000
r2607,h_168,c_650,2018-01-19 09:37:43,2018-01-25,10:00:00,2018-01-26,3,39900
r2608,h_139,c_651,2016-04-11 13:51:13,2016-04-27,12:30:00,2016-04-29,2,63200
r2609,h_85,c_652,2016-01-21 10:11:36,2016-02-08,11:00:00,2016-02-11,4,258000
r2610,h_173,c_652,2016-07-02 14:14:49,2016-07-13,10:00:00,2016-07-15,2,160000
r2611,h_75,c_652,2016-11-14 06:59:37,2016-11-23,11:30:00,2016-11-25,4,64800
r2612,h_287,c_652,2017-01-26 23:09:26,2017-02-24,10:00:00,2017-02-25,2,29000
r2613,h_212,c_652,2017-08-12 18:16:58,2017-08-28,12:00:00,2017-08-29,1,12300
r2614,h_96,c_652,2017-11-17 16:35:23,2017-12-08,12:00:00,2017-12-09,1,7400
r2615,h_51,c_652,2018-01-18 11:12:53,2018-02-09,11:00:00,2018-02-12,1,40200
r2616,h_141,c_652,2018-07-03 22:19:37,2018-07-03,11:00:00,2018-07-04,4,70800
r2617,h_286,c_653,2016-01-31 07:55:13,2016-02-09,11:30:00,2016-02-11,4,177600
r2618,h_122,c_653,2016-06-06 18:02:49,2016-06-24,12:00:00,2016-06-27,1,20100
r2619,h_193,c_653,2016-07-29 13:43:19,2016-08-27,09:00:00,2016-08-28,2,117000
r2620,h_281,c_653,2016-12-03 16:56:16,2016-12-08,10:00:00,2016-12-09,1,15900
r2621,h_264,c_654,2016-01-23 04:55:00,2016-02-18,11:30:00,2016-02-19,4,52400
r2622,h_232,c_654,2016-02-28 10:15:57,2016-03-19,11:30:00,2016-03-22,1,85500
r2623,h_57,c_654,2016-07-19 04:13:20,2016-08-04,11:00:00,2016-08-06,2,164000
r2624,h_282,c_654,2016-09-01 15:59:06,2016-09-23,12:00:00,2016-09-26,1,63300
r2625,h_213,c_654,2016-11-15 18:43:21,2016-11-22,09:30:00,2016-11-24,1,10400
r2626,h_130,c_655,2016-05-31 14:31:29,2016-06-12,10:00:00,2016-06-15,2,151200
r2627,h_97,c_655,2016-11-10 12:44:34,2016-11-15,10:00:00,2016-11-16,1,20900
r2628,h_257,c_657,2016-05-22 05:49:22,2016-06-14,11:00:00,2016-06-15,3,24000
r2629,h_262,c_657,2016-10-01 16:43:40,2016-10-18,09:00:00,2016-10-21,3,171000
r2630,h_121,c_658,2016-05-22 03:59:17,2016-05-31,11:00:00,2016-06-03,2,138000
r2631,h_193,c_659,2016-04-17 17:19:21,2016-04-24,10:30:00,2016-04-25,4,234000
r2632,h_186,c_660,2016-05-26 00:33:57,2016-05-28,12:00:00,2016-05-31,1,22800
r2633,h_238,c_660,2016-09-26 23:12:29,2016-09-28,12:00:00,2016-09-29,3,26400
r2634,h_167,c_660,2017-01-29 14:47:56,2017-02-17,11:00:00,2017-02-19,4,223200
r2635,h_29,c_660,2017-05-21 02:18:03,2017-06-01,09:00:00,2017-06-04,1,27900
r2636,h_101,c_661,2016-01-09 22:47:27,2016-01-16,09:00:00,2016-01-19,3,126000
r2637,h_221,c_663,2016-03-04 13:44:01,2016-03-18,11:30:00,2016-03-19,2,11000
